BHK,Rent,Size,Bathroom,Price per Square Foot,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Cluster
2,12000,1200,2,10,0,1,0,1,0,0,0,0,0,1,0,0
2,8500,600,2,14,0,1,0,1,0,0,0,0,0,1,0,0
1,9000,400,1,22,1,0,1,0,0,0,0,0,0,1,0,0
4,180000,2800,4,64,0,0,1,0,0,0,0,0,0,0,1,1
2,10500,1100,2,9,1,0,0,1,0,0,0,0,0,1,0,0
2,12000,900,2,13,0,1,0,1,0,0,0,0,0,0,0,0
3,32000,1300,2,24,1,0,0,1,0,0,0,0,0,1,0,0
2,15000,1000,3,15,1,0,0,1,0,0,0,0,0,1,0,0
3,21000,1000,3,21,0,0,1,0,0,0,0,0,0,1,0,0
2,12000,900,2,13,0,1,1,0,0,0,0,0,0,1,0,0
1,7000,800,1,8,0,1,1,0,0,0,0,0,0,1,0,0
2,15000,750,2,20,0,1,0,1,0,0,0,0,0,1,0,0
2,11400,1100,2,10,0,1,1,0,0,0,0,0,0,0,0,0
2,15000,1200,2,12,1,0,0,1,0,0,0,0,0,1,0,0
2,19000,1000,2,19,1,0,1,0,0,0,0,0,0,1,0,0
2,27000,1000,2,27,1,0,1,0,0,0,0,0,0,0,0,0
3,48000,2000,3,24,1,0,1,0,0,0,0,0,0,1,0,0
1,7000,550,1,12,1,0,0,1,0,0,0,0,0,1,0,0
2,15000,1130,2,13,0,1,0,1,0,0,0,0,0,0,1,0
2,10000,600,2,16,1,0,0,1,0,0,0,0,0,1,0,0
1,7000,100,1,70,1,0,1,0,0,0,0,0,0,1,0,0
2,9000,500,1,18,1,0,0,1,0,0,0,0,0,1,0,0
1,8000,600,1,13,0,1,0,1,0,0,0,0,0,1,0,0
2,35000,1200,2,29,1,0,1,0,0,0,0,0,0,0,0,0
2,16000,850,2,18,1,0,0,1,0,0,0,0,0,1,0,0
1,4500,600,1,7,0,1,0,1,0,0,0,0,0,1,0,0
2,16000,600,1,26,0,1,0,1,0,0,0,0,0,1,0,0
2,10000,700,1,14,1,0,0,1,0,0,0,0,0,1,0,0
1,8000,400,1,20,0,1,1,0,0,0,0,0,0,1,0,0
1,6000,400,1,15,1,0,0,1,0,0,0,0,0,1,0,0
2,13000,1000,2,13,0,1,1,0,0,0,0,0,0,1,0,0
2,10000,1200,2,8,1,0,0,1,0,0,0,0,0,1,0,0
3,55000,1603,3,34,1,0,1,0,0,0,0,0,0,1,0,0
3,15000,1200,3,12,1,0,0,1,0,0,0,0,0,0,1,0
1,12000,420,1,28,1,0,1,0,0,0,0,0,0,1,0,0
2,9000,1200,2,7,1,0,0,1,0,0,0,0,0,1,0,0
3,36000,1771,3,20,1,0,0,1,0,0,0,0,0,1,0,0
3,37000,1200,3,30,1,0,0,1,0,0,0,0,0,1,0,0
2,6000,700,1,8,0,1,0,1,0,0,0,0,0,1,0,0
1,17000,610,1,27,1,0,0,1,0,0,0,0,0,1,0,0
1,8000,800,1,10,0,1,0,1,0,0,0,0,0,1,0,0
1,7500,550,1,13,1,0,0,1,0,0,0,0,0,1,0,0
2,9500,750,1,12,1,0,0,1,0,0,0,0,0,1,0,0
2,13500,700,2,19,1,0,1,0,0,0,0,0,0,0,0,0
1,9000,600,1,15,1,0,1,0,0,0,0,0,0,1,0,0
1,7000,360,1,19,0,1,0,1,0,0,0,0,0,1,0,0
2,12000,800,2,15,0,1,0,1,0,0,0,0,0,1,0,0
4,100000,3700,5,27,1,0,1,0,0,0,0,0,0,1,0,0
2,12000,1200,2,10,0,1,0,1,0,0,0,0,0,1,0,0
1,8500,480,1,17,0,0,0,1,0,0,0,0,0,1,0,0
2,18000,1000,2,18,1,0,0,1,0,0,0,0,0,1,0,0
1,11000,800,1,13,1,0,0,1,0,0,0,0,0,0,1,0
3,18000,900,2,20,0,0,0,1,0,0,0,0,0,1,0,0
3,17000,1450,3,11,1,0,0,1,0,0,0,0,0,1,0,0
1,6500,400,1,16,0,1,0,1,0,0,0,0,0,1,0,0
2,11500,700,2,16,1,0,0,1,0,0,0,0,0,1,0,0
2,22000,1000,2,22,1,0,1,0,0,0,0,0,0,1,0,0
1,13000,450,1,28,0,0,1,0,0,0,0,0,0,1,0,0
3,20000,773,2,25,1,0,1,0,0,0,0,0,0,0,0,0
2,10000,1200,2,8,1,0,0,1,0,0,0,0,0,1,0,0
2,15000,1000,2,15,0,1,0,1,0,0,0,0,0,1,0,0
1,8000,150,1,53,0,1,0,1,0,0,0,0,0,1,0,0
2,12000,865,2,13,1,0,0,1,0,0,0,0,0,1,0,0
1,20000,600,1,33,1,0,0,1,0,0,0,0,0,1,0,0
2,20000,800,1,25,1,0,0,1,0,0,0,0,0,1,0,0
1,8000,200,1,40,1,0,0,1,0,0,0,0,0,1,0,0
1,11000,600,2,18,0,1,1,0,0,0,0,0,0,0,0,0
3,40000,1840,2,21,1,0,1,0,0,0,0,0,0,1,0,0
2,10000,800,2,12,1,0,0,1,0,0,0,0,0,1,0,0
3,30000,1600,2,18,1,0,1,0,0,0,0,0,0,0,1,0
2,8000,600,1,13,0,1,0,1,0,0,0,0,0,1,0,0
2,15000,1100,2,13,0,1,1,0,0,0,0,0,0,0,0,0
2,12000,950,2,12,1,0,0,1,0,0,0,0,0,1,0,0
2,12000,905,2,13,1,0,0,1,0,0,0,0,0,0,1,0
3,20000,1200,2,16,1,0,1,0,0,0,0,0,0,0,0,0
3,13000,1000,1,13,1,0,0,1,0,0,0,0,0,1,0,0
2,17500,1080,2,16,0,0,0,1,0,0,0,0,0,1,0,0
1,8000,600,1,13,1,0,0,1,0,0,0,0,0,1,0,0
2,8500,1000,2,8,1,0,0,1,0,0,0,0,0,1,0,0
1,7500,600,1,12,1,0,0,1,0,0,0,0,0,1,0,0
2,22000,1100,2,20,1,0,0,1,0,0,0,0,0,1,0,0
1,6000,300,1,20,0,1,0,1,0,0,0,0,0,1,0,0
2,32900,1200,1,27,0,0,1,0,0,0,0,0,0,1,0,0
2,15000,800,1,18,0,0,0,1,0,0,0,0,0,1,0,0
2,10000,535,1,18,0,1,0,1,0,0,0,0,0,1,0,0
2,10000,800,2,12,0,1,0,1,0,0,0,0,0,1,0,0
3,21000,1159,2,18,0,1,0,1,0,0,0,0,0,1,0,0
4,63000,2650,5,23,0,1,1,0,0,0,0,0,0,0,0,0
1,6900,50,1,138,1,0,1,0,0,0,0,0,0,0,0,0
2,14000,700,1,20,0,1,0,1,0,0,0,0,0,1,0,0
1,14500,550,1,26,1,0,0,1,0,0,0,0,0,0,0,0
1,6500,700,1,9,1,0,0,1,0,0,0,0,0,1,0,0
2,13000,600,2,21,0,1,0,1,0,0,0,0,0,1,0,0
2,8000,600,1,13,1,0,0,1,0,0,0,0,0,1,0,0
2,18000,1000,1,18,1,0,0,1,0,0,0,0,0,1,0,0
2,20000,1100,3,18,1,0,0,1,0,0,0,0,0,1,0,0
1,14000,750,1,18,1,0,1,0,0,0,0,0,0,1,0,0
4,50000,2900,4,17,0,0,0,1,0,0,0,0,0,1,0,0
2,14500,990,2,14,0,1,0,1,0,0,0,0,0,1,0,0
2,15000,1300,2,11,0,0,0,1,0,0,0,0,0,1,0,0
1,11500,550,1,20,1,0,1,0,0,0,0,0,0,1,0,0
3,15000,1360,2,11,1,0,0,1,0,0,0,0,0,1,0,0
2,12000,600,2,20,1,0,1,0,0,0,0,0,0,0,0,0
2,18000,1200,2,15,1,0,1,0,0,0,0,0,0,1,0,0
2,15000,1050,2,14,1,0,0,1,0,0,0,0,0,1,0,0
2,12000,840,2,14,1,0,0,1,0,0,0,0,0,1,0,0
2,25000,1050,2,23,1,0,0,1,0,0,0,0,0,1,0,0
3,150000,3250,4,46,0,0,1,0,0,0,0,0,0,1,0,1
1,10000,500,1,20,0,1,0,1,0,0,0,0,0,1,0,0
2,8000,900,1,8,1,0,0,1,0,0,0,0,0,1,0,0
2,40000,1300,2,30,1,0,1,0,0,0,0,0,0,1,0,0
2,12000,600,1,20,0,1,0,1,0,0,0,0,0,1,0,0
2,16000,900,1,17,1,0,1,0,0,0,0,0,0,1,0,0
2,23000,1100,2,20,1,0,1,0,0,0,0,0,0,1,0,0
2,25000,1100,2,22,1,0,1,0,0,0,0,0,0,1,0,0
1,7000,600,1,11,0,1,0,1,0,0,0,0,0,1,0,0
2,17500,1250,2,14,0,1,1,0,0,0,0,0,0,0,0,0
1,10000,415,1,24,1,0,1,0,0,0,0,0,0,1,0,0
3,39000,1200,3,32,0,0,0,1,0,0,0,0,0,1,0,0
3,22000,1200,2,18,0,1,1,0,0,0,0,0,0,0,0,0
2,18000,1000,2,18,1,0,0,1,0,0,0,0,0,0,1,0
2,23000,1300,2,17,0,0,0,1,0,0,0,0,0,1,0,0
2,20000,1150,2,17,0,1,1,0,0,0,0,0,0,1,0,0
1,10000,450,1,22,1,0,1,0,0,0,0,0,0,1,0,0
1,15000,600,1,25,1,0,1,0,0,0,0,0,0,1,0,0
2,17000,1000,2,17,1,0,0,1,0,0,0,0,0,1,0,0
3,56000,1900,3,29,0,1,1,0,0,0,0,0,0,0,0,0
3,43000,1700,3,25,1,0,1,0,0,0,0,0,0,1,0,0
2,25000,1100,2,22,1,0,1,0,0,0,0,0,0,1,0,0
1,9000,500,1,18,1,0,1,0,0,0,0,0,0,1,0,0
3,31000,1757,3,17,1,0,0,1,0,0,0,0,0,1,0,0
1,6000,300,1,20,1,0,0,1,0,0,0,0,0,1,0,0
1,5000,500,1,10,1,0,0,1,0,0,0,0,0,1,0,0
2,16000,1200,2,13,0,1,0,1,0,0,0,0,0,0,0,0
1,20000,800,1,25,1,0,1,0,0,0,0,0,0,0,1,0
3,28000,1281,3,21,1,0,0,1,0,0,0,0,0,1,0,0
2,18000,1450,2,12,1,0,1,0,0,0,0,0,0,1,0,0
1,12000,600,1,20,1,0,0,1,0,0,0,0,0,0,0,0
2,20000,980,2,20,0,0,0,1,0,0,0,0,0,0,1,0
3,25000,1500,3,16,1,0,0,1,0,0,0,0,0,0,0,0
3,35000,1800,3,19,1,0,0,1,0,0,0,0,0,1,0,0
1,7000,400,1,17,0,1,0,1,0,0,0,0,0,1,0,0
1,7500,600,1,12,0,1,1,0,0,0,0,0,0,0,0,0
2,14000,1100,2,12,1,0,1,0,0,0,0,0,0,1,0,0
2,20000,1100,2,18,1,0,1,0,0,0,0,0,0,0,0,0
4,380000,3500,5,108,1,0,1,0,0,0,0,0,0,0,0,1
2,21000,1100,2,19,0,1,1,0,0,0,0,0,0,1,0,0
2,15000,700,2,21,1,0,0,1,0,0,0,0,0,1,0,0
1,5500,600,1,9,0,1,1,0,0,0,0,0,0,0,0,0
2,10000,700,2,14,0,1,0,1,0,0,0,0,0,1,0,0
1,7000,250,1,28,1,0,0,1,0,0,0,0,0,1,0,0
2,11500,1200,1,9,1,0,0,1,0,0,0,0,0,1,0,0
3,22000,1450,3,15,1,0,0,1,0,0,0,0,0,1,0,0
2,19000,1221,2,15,0,1,1,0,0,0,0,0,0,0,0,0
2,15000,1250,2,12,1,0,0,1,0,0,0,0,0,1,0,0
2,10500,700,1,15,1,0,1,0,0,0,0,0,0,0,1,0
2,12000,700,2,17,1,0,1,0,0,0,0,0,0,1,0,0
1,7000,200,1,35,1,0,0,1,0,0,0,0,0,1,0,0
2,15000,1200,2,12,1,0,1,0,0,0,0,0,0,1,0,0
2,23000,600,2,38,1,0,0,1,0,0,0,0,0,1,0,0
1,6500,600,1,10,1,0,0,1,0,0,0,0,0,1,0,0
3,29000,1800,3,16,1,0,1,0,0,0,0,0,0,1,0,0
2,12000,900,2,13,0,1,1,0,0,0,0,0,0,1,0,0
2,10000,1000,2,10,1,0,0,1,0,0,0,0,0,0,0,0
2,12500,500,2,25,1,0,1,0,0,0,0,0,0,1,0,0
3,32000,1800,3,17,1,0,0,1,0,0,0,0,0,1,0,0
1,8000,416,1,19,0,1,0,1,0,0,0,0,0,1,0,0
2,10500,600,1,17,1,0,0,1,0,0,0,0,0,1,0,0
1,6000,400,1,15,0,1,0,1,0,0,0,0,0,1,0,0
3,16000,1200,2,13,1,0,0,1,0,0,0,0,0,1,0,0
3,45000,1600,3,28,1,0,1,0,0,0,0,0,0,1,0,0
1,6000,500,1,12,1,0,0,1,0,0,0,0,0,1,0,0
1,5000,500,1,10,1,0,0,1,0,0,0,0,0,0,1,0
3,14000,1800,3,7,1,0,0,1,0,0,0,0,0,1,0,0
2,20000,900,2,22,0,0,1,0,0,0,0,0,0,1,0,0
1,11000,550,1,20,1,0,1,0,0,0,0,0,0,1,0,0
1,5500,600,1,9,0,1,0,1,0,0,0,0,0,0,0,0
3,55000,1800,3,30,0,1,1,0,0,0,0,0,0,0,0,0
2,15000,976,1,15,1,0,0,1,0,0,0,0,0,1,0,0
1,8500,350,1,24,1,0,0,1,0,0,0,0,0,1,0,0
2,15000,1100,2,13,1,0,1,0,0,0,0,0,0,1,0,0
2,12000,500,1,24,0,1,0,1,0,0,0,0,0,1,0,0
1,7500,600,1,12,1,0,1,0,0,0,0,0,0,0,0,0
2,16000,1100,2,14,1,0,0,1,0,0,0,0,0,1,0,0
2,20000,1150,2,17,0,0,1,0,0,0,0,0,0,0,1,0
2,14500,850,2,17,1,0,0,1,0,0,0,0,0,1,0,0
1,6000,600,1,10,1,0,0,1,0,0,0,0,0,1,0,0
2,14000,900,2,15,1,0,1,0,0,0,0,0,0,0,0,0
1,7000,300,1,23,1,0,0,1,0,0,0,0,0,1,0,0
2,27500,1130,2,24,1,0,0,1,0,0,0,0,0,1,0,0
2,18000,1200,2,15,0,1,0,1,0,0,0,0,0,1,0,0
2,10000,1000,2,10,1,0,0,1,0,0,0,0,0,1,0,0
3,31000,1700,3,18,0,0,0,1,0,0,0,0,0,0,1,0
2,15000,1100,2,13,1,0,1,0,0,0,0,0,0,1,0,0
1,11000,300,1,36,1,0,0,1,0,0,0,0,0,1,0,0
1,4500,600,1,7,0,1,0,1,0,0,0,0,0,1,0,0
1,10000,1000,2,10,1,0,0,1,0,0,0,0,0,1,0,0
2,10000,1200,2,8,0,1,0,1,0,0,0,0,0,1,0,0
1,9000,500,1,18,1,0,0,1,0,0,0,0,0,1,0,0
2,16000,1050,2,15,1,0,0,1,0,0,0,0,0,1,0,0
1,5000,350,1,14,0,1,1,0,0,0,0,0,0,1,0,0
2,10000,1000,2,10,1,0,0,1,0,0,0,0,0,1,0,0
1,15000,600,1,25,1,0,1,0,0,0,0,0,0,1,0,0
1,3500,150,1,23,0,1,0,1,0,0,0,0,0,1,0,0
2,16000,1400,2,11,0,0,0,1,0,0,0,0,0,1,0,0
2,17000,1387,3,12,1,0,0,1,0,0,0,0,0,1,0,0
3,30000,1350,2,22,0,0,0,1,0,0,0,0,0,1,0,0
2,12000,1020,2,11,0,1,1,0,0,0,0,0,0,1,0,0
1,9000,600,1,15,1,0,1,0,0,0,0,0,0,1,0,0
1,6000,400,1,15,1,0,0,1,0,0,0,0,0,1,0,0
1,20000,550,1,36,1,0,1,0,0,0,0,0,0,0,0,0
3,30000,1400,2,21,0,0,1,0,0,0,0,0,0,1,0,0
2,20000,1050,2,19,1,0,1,0,0,0,0,0,0,1,0,0
2,15000,800,2,18,0,1,0,1,0,0,0,0,0,1,0,0
2,20000,1100,2,18,0,1,0,1,0,0,0,0,0,1,0,0
3,25000,1500,2,16,1,0,0,1,0,0,0,0,0,1,0,0
1,9000,800,1,11,1,0,1,0,0,0,0,0,0,1,0,0
2,17000,800,1,21,1,0,1,0,0,0,0,0,0,0,0,0
2,16500,1200,2,13,1,0,0,1,0,0,0,0,0,1,0,0
1,7000,450,1,15,0,1,0,1,0,0,0,0,0,1,0,0
3,30000,1425,2,21,1,0,0,1,0,0,0,0,0,1,0,0
2,8500,720,2,11,1,0,0,1,0,0,0,0,0,1,0,0
1,8000,700,1,11,1,0,1,0,0,0,0,0,0,1,0,0
2,20000,1100,2,18,1,0,0,1,0,0,0,0,0,1,0,0
3,30000,1645,3,18,1,0,1,0,0,0,0,0,0,1,0,0
3,120000,3276,3,36,1,0,0,1,0,0,0,0,0,1,0,1
1,7000,500,1,14,0,1,0,1,0,0,0,0,0,1,0,0
2,10000,600,2,16,0,0,0,1,0,0,0,0,0,1,0,0
1,5000,600,1,8,1,0,0,1,0,0,0,0,0,1,0,0
3,30000,1893,4,15,1,0,0,1,0,0,0,0,0,0,0,0
1,6500,450,1,14,0,1,0,1,0,0,0,0,0,0,0,0
1,10000,650,1,15,1,0,1,0,0,0,0,0,0,0,0,0
1,18000,400,1,45,0,1,1,0,0,0,0,0,0,0,0,0
2,30000,1296,2,23,1,0,1,0,0,0,0,0,0,1,0,0
2,20000,1000,2,20,1,0,1,0,0,0,0,0,0,0,0,0
1,16500,600,1,27,0,1,1,0,0,0,0,0,0,0,0,0
1,15000,600,1,25,0,0,0,1,0,0,0,0,0,1,0,0
4,130000,4800,4,27,1,0,1,0,0,0,0,0,0,1,0,1
2,15000,1000,1,15,1,0,0,1,0,0,0,0,0,1,0,0
1,70000,800,1,87,0,1,1,0,0,0,0,0,0,0,0,0
1,22000,455,1,48,1,0,1,0,0,0,0,0,0,1,0,0
2,9750,575,2,16,1,0,1,0,0,0,0,0,0,0,0,0
2,23000,1066,2,21,0,1,0,1,0,0,0,0,0,1,0,0
2,12000,850,1,14,1,0,0,1,0,0,0,0,0,1,0,0
3,60000,1550,3,38,1,0,1,0,0,0,0,0,0,1,0,0
2,11000,1000,2,11,1,0,0,1,0,0,0,0,0,1,0,0
2,12000,800,1,15,1,0,0,1,0,0,0,0,0,1,0,0
1,11000,450,1,24,1,0,1,0,0,0,0,0,0,1,0,0
2,19000,1350,2,14,1,0,1,0,0,0,0,0,0,1,0,0
2,10000,1350,2,7,1,0,0,1,0,0,0,0,0,1,0,0
1,7500,600,1,12,1,0,0,1,0,0,0,0,0,1,0,0
3,55000,2150,3,25,1,0,0,1,0,0,0,0,0,0,0,0
2,11000,1080,2,10,1,0,0,1,0,0,0,0,0,1,0,0
3,50000,1450,3,34,1,0,0,1,0,0,0,0,0,1,0,0
2,13500,700,2,19,0,1,0,1,0,0,0,0,0,1,0,0
2,16500,1200,2,13,1,0,0,1,0,0,0,0,0,1,0,0
3,120000,2110,3,56,0,1,1,0,0,0,0,0,0,0,0,1
1,7000,500,1,14,1,0,0,1,0,0,0,0,0,1,0,0
2,10000,850,1,11,1,0,0,1,0,0,0,0,0,1,0,0
1,7000,400,1,17,0,1,0,1,0,0,0,0,0,1,0,0
1,18000,800,1,22,0,0,0,1,0,0,0,0,0,1,0,0
1,11000,600,1,18,1,0,0,1,0,0,0,0,0,0,1,0
1,9000,450,1,20,0,1,0,1,0,0,0,0,0,1,0,0
3,60000,2080,3,28,1,0,1,0,0,0,0,0,0,0,1,0
3,3500000,2500,3,1400,1,0,1,0,0,0,0,0,0,0,0,3
2,12500,650,1,19,1,0,0,1,0,0,0,0,0,1,0,0
2,16000,1100,2,14,1,0,0,1,0,0,0,0,0,1,0,0
2,30000,1025,2,29,1,0,1,0,0,0,0,0,0,1,0,0
2,17000,1100,2,15,1,0,1,0,0,0,0,0,0,0,0,0
1,8000,350,1,22,0,1,0,1,0,0,0,0,0,1,0,0
2,16500,1050,2,15,0,0,0,1,0,0,0,0,0,1,0,0
2,13000,600,1,21,1,0,0,1,0,0,0,0,0,1,0,0
2,12000,800,2,15,1,0,0,1,0,0,0,0,0,0,1,0
2,17000,700,2,24,1,0,0,1,0,0,0,0,0,1,0,0
3,15000,750,2,20,1,0,0,1,0,0,0,0,0,1,0,0
3,35000,1600,3,21,1,0,0,1,0,0,0,0,0,1,0,0
2,13000,1180,2,11,1,0,1,0,0,0,0,0,0,0,1,0
2,12000,1400,2,8,1,0,0,1,0,0,0,0,0,1,0,0
1,10000,750,1,13,1,0,0,1,0,0,0,0,0,1,0,0
2,9000,580,1,15,1,0,1,0,0,0,0,0,0,0,0,0
1,6000,350,1,17,0,1,0,1,0,0,0,0,0,1,0,0
2,8900,1100,2,8,1,0,0,1,0,0,0,0,0,1,0,0
3,40000,1900,3,21,0,1,1,0,0,0,0,0,0,0,0,0
2,24000,1105,2,21,0,0,1,0,0,0,0,0,0,1,0,0
2,18500,1080,2,17,0,0,1,0,0,0,0,0,0,1,0,0
2,16000,1281,2,12,1,0,0,1,0,0,0,0,0,1,0,0
1,8000,600,1,13,1,0,0,1,0,0,0,0,0,1,0,0
2,15000,850,2,17,1,0,0,1,0,0,0,0,0,1,0,0
2,27000,1200,2,22,1,0,0,1,0,0,0,0,0,1,0,0
2,17000,900,2,18,0,0,0,1,0,0,0,0,0,1,0,0
3,50000,1250,3,40,1,0,1,0,0,0,0,0,0,1,0,0
2,14000,800,2,17,0,1,1,0,0,0,0,0,0,0,0,0
1,5000,500,1,10,0,1,0,1,0,0,0,0,0,1,0,0
2,8000,600,2,13,1,0,0,1,0,0,0,0,0,1,0,0
3,20000,904,2,22,0,0,0,1,0,0,0,0,0,1,0,0
2,15000,750,2,20,1,0,0,1,0,0,0,0,0,1,0,0
3,20000,1252,2,15,1,0,1,0,0,0,0,0,0,1,0,0
2,11000,1200,2,9,1,0,0,1,0,0,0,0,0,1,0,0
2,8500,440,2,19,0,0,0,1,0,0,0,0,0,1,0,0
3,22500,1600,3,14,1,0,1,0,0,0,0,0,0,1,0,0
2,15000,1200,2,12,0,0,0,1,0,0,0,0,0,1,0,0
2,11000,950,2,11,1,0,1,0,0,0,0,0,0,1,0,0
2,11000,800,2,13,0,1,0,1,0,0,0,0,0,1,0,0
2,9000,1000,1,9,1,0,1,0,0,0,0,0,0,1,0,0
3,120000,2770,3,43,1,0,0,1,0,0,0,0,0,1,0,1
2,15000,800,1,18,1,0,0,1,0,0,0,0,0,1,0,0
1,7000,400,1,17,1,0,0,1,0,0,0,0,0,1,0,0
1,5000,144,1,34,1,0,0,1,0,0,0,0,0,1,0,0
1,18000,600,1,30,0,0,0,1,0,0,0,0,0,1,0,0
3,45000,2200,3,20,1,0,1,0,0,0,0,0,0,0,0,0
2,21000,1005,3,20,1,0,1,0,0,0,0,0,0,1,0,0
2,10000,1200,2,8,1,0,0,1,0,0,0,0,0,1,0,0
2,15000,1180,2,12,1,0,0,1,0,0,0,0,0,0,1,0
2,11000,900,2,12,1,0,0,1,0,0,0,0,0,1,0,0
1,7500,500,1,15,1,0,1,0,0,0,0,0,0,1,0,0
3,22000,1100,2,20,1,0,1,0,0,0,0,0,0,0,1,0
2,17000,1100,2,15,1,0,0,1,0,0,0,0,0,1,0,0
1,6000,400,1,15,1,0,0,1,0,0,0,0,0,1,0,0
2,20000,1250,2,16,1,0,0,1,0,0,0,0,0,0,1,0
2,18000,600,2,30,0,1,0,1,0,0,0,0,0,1,0,0
2,13000,780,1,16,1,0,1,0,0,0,0,0,0,1,0,0
2,38000,1274,2,29,1,0,1,0,0,0,0,0,0,1,0,0
2,36000,1200,2,30,0,0,1,0,0,0,0,0,0,1,0,0
1,7500,400,1,18,0,1,0,1,0,0,0,0,0,1,0,0
1,9000,500,1,18,0,1,0,1,0,0,0,0,0,1,0,0
3,18000,1100,3,16,1,0,1,0,0,0,0,0,0,0,0,0
1,6500,700,1,9,0,1,0,1,0,0,0,0,0,0,0,0
2,6000,600,1,10,1,0,0,1,0,0,0,0,0,1,0,0
2,18000,1200,2,15,1,0,1,0,0,0,0,0,0,1,0,0
2,12000,900,2,13,1,0,0,1,0,0,0,0,0,1,0,0
3,75000,1850,3,40,1,0,1,0,0,0,0,0,0,0,0,0
2,25000,900,2,27,0,1,0,1,0,0,0,0,0,0,1,0
2,20000,1050,2,19,1,0,0,1,0,0,0,0,0,1,0,0
2,8000,1200,2,6,1,0,0,1,0,0,0,0,0,1,0,0
2,11000,600,2,18,0,1,0,1,0,0,0,0,0,1,0,0
3,65000,1480,2,43,0,0,1,0,0,0,0,0,0,0,1,0
1,6000,400,1,15,1,0,0,1,0,0,0,0,0,1,0,0
4,160000,4500,4,35,0,1,1,0,0,0,0,0,0,0,0,1
1,11000,600,1,18,1,0,0,1,0,0,0,0,0,1,0,0
2,20000,1100,2,18,0,1,0,1,0,0,0,0,0,1,0,0
1,5500,600,1,9,0,1,0,1,0,0,0,0,0,1,0,0
3,12000,1100,3,10,1,0,0,1,0,0,0,0,0,1,0,0
3,21500,1320,2,16,1,0,0,1,0,0,0,0,0,1,0,0
2,9300,500,1,18,0,1,0,1,0,0,0,0,0,1,0,0
1,6000,600,1,10,0,1,0,1,0,0,0,0,0,1,0,0
2,13000,650,1,20,0,1,0,1,0,0,0,0,0,1,0,0
1,7000,300,1,23,0,1,1,0,0,0,0,0,0,1,0,0
2,14000,1000,2,14,0,1,0,1,0,0,0,0,0,1,0,0
2,14000,1200,2,11,1,0,0,1,0,0,0,0,0,1,0,0
1,6000,650,1,9,1,0,0,1,0,0,0,0,0,1,0,0
1,12500,600,1,20,0,1,0,1,0,0,0,0,0,1,0,0
1,7000,400,1,17,1,0,1,0,0,0,0,0,0,0,0,0
2,13000,1000,2,13,0,0,0,1,0,0,0,0,0,1,0,0
2,20000,1100,2,18,1,0,1,0,0,0,0,0,0,1,0,0
2,24000,1300,2,18,0,1,0,1,0,0,0,0,0,0,0,0
1,6000,600,1,10,0,1,0,1,0,0,0,0,0,1,0,0
2,15000,800,2,18,1,0,0,1,0,0,0,0,0,1,0,0
2,20000,1115,2,17,0,0,0,1,0,0,0,0,0,1,0,0
2,17000,1060,2,16,0,1,1,0,0,0,0,0,0,0,0,0
3,35000,1278,2,27,1,0,0,1,0,0,0,0,0,1,0,0
3,22000,1500,3,14,1,0,0,1,0,0,0,0,0,1,0,0
2,18000,1000,2,18,1,0,1,0,0,0,0,0,0,0,0,0
4,120000,4105,4,29,1,0,1,0,0,0,0,0,0,1,0,1
2,10000,800,2,12,1,0,0,1,0,0,0,0,0,1,0,0
2,8000,500,1,16,1,0,0,1,0,0,0,0,0,1,0,0
2,9500,700,1,13,1,0,0,1,0,0,0,0,0,1,0,0
2,9000,1055,2,8,1,0,1,0,0,0,0,0,0,0,0,0
3,31000,1325,2,23,1,0,1,0,0,0,0,0,0,1,0,0
2,14000,950,2,14,0,1,0,1,0,0,0,0,0,1,0,0
1,7000,450,1,15,1,0,1,0,0,0,0,0,0,1,0,0
3,24000,1200,2,20,1,0,0,1,0,0,0,0,0,1,0,0
1,8000,400,1,20,1,0,1,0,0,0,0,0,0,1,0,0
1,22000,400,1,55,1,0,0,1,0,0,0,0,0,1,0,0
2,12000,600,2,20,1,0,0,1,0,0,0,0,0,1,0,0
1,5000,500,1,10,0,1,0,1,0,0,0,0,0,1,0,0
1,6000,400,1,15,0,1,0,1,0,0,0,0,0,1,0,0
2,30000,1100,2,27,0,0,0,1,0,0,0,0,0,1,0,0
2,12000,650,2,18,1,0,0,1,0,0,0,0,0,1,0,0
2,15000,600,2,25,1,0,0,1,0,0,0,0,0,1,0,0
2,14000,800,2,17,0,0,0,1,0,0,0,0,0,1,0,0
1,22000,460,1,47,1,0,1,0,0,0,0,0,0,1,0,0
2,40000,1380,2,28,1,0,1,0,0,0,0,0,0,1,0,0
1,12000,500,1,24,1,0,0,1,0,0,0,0,0,1,0,0
2,15000,825,2,18,0,1,0,1,0,0,0,0,0,1,0,0
2,9500,700,2,13,1,0,0,1,0,0,0,0,0,1,0,0
2,15000,1110,2,13,0,1,1,0,0,0,0,0,0,0,0,0
2,15000,800,2,18,1,0,0,1,0,0,0,0,0,1,0,0
2,10000,810,1,12,1,0,0,1,0,0,0,0,0,1,0,0
4,15000,1150,3,13,1,0,0,1,0,0,0,0,0,1,0,0
1,7000,700,1,10,1,0,0,1,0,0,0,0,0,1,0,0
